# wavelength (nm)	photon flux (phot/s/cm^2/nm)
2237.50	39389345181625.16
2238.50	39326440832965.77
2239.50	39263464553526.58
2240.50	39200416343307.60
2241.50	39137296202308.84
2242.50	39075493295518.63
2243.50	39016862527298.24
2244.50	38958163958108.52
2245.50	38899397587949.41
2246.50	38840563416821.00
2247.50	38781661444723.23
2248.50	38722691671656.12
2249.50	38663654097619.68
2250.50	38604548722613.88
2251.50	38545375546638.73
2252.50	38486134569694.26
2253.50	38426825791780.44
2254.50	38368998307974.41
2255.50	38312478732573.26
2256.50	38255893949080.02
2257.50	38199243957494.72
2258.50	38142528757817.35
2259.50	38085748350047.90
2260.50	38028902734186.38
2261.50	37971991910232.77
2262.50	37915015878187.09
2263.50	37857974638049.35
2264.50	37800868189819.53
2265.50	37743696533497.63
2266.50	37714764352922.60
2267.50	37692007905424.23
2268.50	37669216709050.31
2269.50	37646390763800.84
2270.50	37623530069675.82
2271.50	37600634626675.23
2272.50	37577704434799.09
2273.50	37554739494047.40
2274.50	37531739804420.14
2275.50	37508705365917.34
2276.50	37485636178538.98
2277.50	37459119142547.14
2278.50	37415893086126.09
2279.50	37372614650043.72
2280.50	37329283834300.05
2281.50	37285900638895.07
2282.50	37242465063828.76
2283.50	37198977109101.15
2284.50	37155436774712.23
2285.50	37111844060661.97
2286.50	37068198966950.43
2287.50	37024501493577.55
2288.50	36980751640543.38
2289.50	36933150523737.13
2290.50	36882852653177.02
2291.50	36832496778333.06
2292.50	36782082899205.29
2293.50	36731611015793.69
2294.50	36681081128098.24
2295.50	36630493236118.97
2296.50	36579847339855.86
2297.50	36529143439308.93
2298.50	36478381534478.16
2299.50	36427561625363.57
2300.50	36377866701566.84
2301.50	36343838495733.62
2302.50	36309766977945.57
2303.50	36275652148202.72
2304.50	36241494006505.05
2305.50	36207292552852.56
2306.50	36173047787245.26
2307.50	36138759709683.15
2308.50	36104428320166.22
2309.50	36070053618694.48
2310.50	36035635605267.93
2311.50	36001174279886.55
2312.50	35955248252029.68
2313.50	35901963676053.46
2314.50	35848619594746.42
2315.50	35795216008108.55
2316.50	35741752916139.84
2317.50	35688230318840.32
2318.50	35634648216209.95
2319.50	35581006608248.77
2320.50	35527305494956.74
2321.50	35473544876333.90
2322.50	35419724752380.22
2323.50	35365096968895.12
2324.50	35307755347762.20
2325.50	35250351294075.79
2326.50	35192884807835.91
2327.50	35135355889042.56
2328.50	35077764537695.72
2329.50	35020110753795.41
2330.50	34962394537341.62
2331.50	34904615888334.34
2332.50	34846774806773.60
2333.50	34788871292659.38
2334.50	34730905345991.68
2335.50	34693033566982.32
2336.50	34658129811875.29
2337.50	34623183464511.08
2338.50	34588194524889.69
2339.50	34553162993011.10
2340.50	34518088868875.32
2341.50	34482972152482.35
2342.50	34447812843832.19
2343.50	34412610942924.84
2344.50	34377366449760.30
2345.50	34342079364338.58
2346.50	34304902595388.21
2347.50	34266449740883.23
2348.50	34227951670225.51
2349.50	34189408383415.07
2350.50	34150819880451.88
2351.50	34112186161335.95
2352.50	34073507226067.28
2353.50	34034783074645.87
2354.50	33996013707071.73
2355.50	33957199123344.85
2356.50	33918339323465.24
2357.50	33875929265724.87
2358.50	33827986448136.31
2359.50	33779990789973.85
2360.50	33731942291237.52
2361.50	33683840951927.29
2362.50	33635686772043.17
2363.50	33587479751585.17
2364.50	33539219890553.28
2365.50	33490907188947.50
2366.50	33442541646767.82
2367.50	33394123264014.27
2368.50	33344931625547.32
2369.50	33293131260641.56
2370.50	33241275290024.24
2371.50	33189363713695.38
2372.50	33137396531654.98
2373.50	33085373743903.03
2374.50	33033295350439.54
2375.50	32981161351264.50
2376.50	32928971746377.91
2377.50	32876726535779.78
2378.50	32824425719470.11
2379.50	32777050262908.40
2380.50	32762971549549.66
2381.50	32748869434823.90
2382.50	32734743918731.15
2383.50	32720595001271.40
2384.50	32706422682444.63
2385.50	32692226962250.88
2386.50	32678007840690.11
2387.50	32663765317762.34
2388.50	32649499393467.56
2389.50	32635210067805.80
2390.50	32624249915759.56
2391.50	32651839907823.61
2392.50	32679441559961.59
2393.50	32707054872173.52
2394.50	32734679844459.38
2395.50	32762316476819.18
2396.50	32789964769252.91
2397.50	32817624721760.57
2398.50	32845296334342.17
2399.50	32872979606997.71
