# λ (nm)	photon flux (γ/s/cm^2/nm)
921.5	7.64204710624794e14
922.5	7.634351748939718e14
923.5	7.626621728414215e14
924.5	7.618932119691402e14
925.5	7.611967923115702e14
926.5	7.604970867902251e14
927.5	7.597940954051056e14
928.5	7.590878181562114e14
929.5	7.582939026370761e14
930.5	7.574301715589562e14
931.5	7.565628305088372e14
932.5	7.55691879486719e14
933.5	7.54817318492602e14
934.5	7.539661188056678e14
935.5	7.531113668701784e14
936.5	7.522530626861339e14
937.5	7.513912062535345e14
938.5	7.505756731865388e14
939.5	7.498285428596432e14
940.5	7.490781195230621e14
941.5	7.483244031767949e14
942.5	7.475673938208424e14
943.5	7.469988829308138e14
944.5	7.464754842723604e14
945.5	7.459493007957304e14
946.5	7.454203325009239e14
947.5	7.448373099433816e14
948.5	7.439605608700509e14
949.5	7.430803055087869e14
950.5	7.421965438595902e14
951.5	7.413092759224608e14
952.5	7.404185016973984e14
953.5	7.397274672647346e14
954.5	7.390976031457505e14
955.5	7.384647936807379e14
956.5	7.378290388696972e14
957.5	7.372075961908326e14
958.5	7.367579187298794e14
959.5	7.36305696444585e14
960.5	7.358509293349499e14
961.5	7.353936174009738e14
962.5	7.349817196017306e14
963.5	7.346424672992896e14
964.5	7.343009256980975e14
965.5	7.339570947981539e14
966.5	7.33610974599459e14
967.5	7.332185148182742e14
968.5	7.328019558446838e14
969.5	7.323829716618666e14
970.5	7.319615622698239e14
971.5	7.315377276685548e14
972.5	7.309841005354002e14
973.5	7.304166994471132e14
974.5	7.298465884344494e14
