wavelength (nm)	photon flux (phot/s/cm^2/nm)
1169.50	111053331852339.59
1170.50	110910763791618.77
1171.50	110767789876957.47
1172.50	110624410108355.56
1173.50	110487880115213.08
1174.50	110351503221946.02
1175.50	110214733771290.66
1176.50	110077571763247.05
1177.50	109940017197815.20
1178.50	109810684714965.42
1179.50	109689948160519.86
1180.50	109568848884745.22
1181.50	109447386887641.59
1182.50	109325562169208.89
1183.50	109204260299113.03
1184.50	109099437244870.41
1185.50	108994281399832.44
1186.50	108888792763999.11
1187.50	108782971337370.52
1188.50	108676817119946.52
1189.50	108574017479612.94
1190.50	108473351560223.77
1191.50	108372363183142.50
1192.50	108271052348369.12
1193.50	108169419055903.62
1194.50	108069555400515.75
1195.50	107981237918835.55
1196.50	107892621331993.08
1197.50	107803705639988.39
1198.50	107714490842821.45
1199.50	107624976940492.27
1200.50	107550064825215.44
1201.50	107481896454878.14
1202.50	107413465485962.14
1203.50	107344771918467.47
1204.50	107275815752394.16
1205.50	107206406310620.44
1206.50	107136057356060.95
1207.50	107065444364989.72
1208.50	106994567337406.64
1209.50	106923426273311.77
1210.50	106852021172705.09
1211.50	106781486734873.30
1212.50	106711089140949.33
1213.50	106640430041883.67
1214.50	106569509437676.23
1215.50	106498327328327.09
1216.50	106425979323039.02
1217.50	106350921110955.02
1218.50	106275595886790.45
1219.50	106200003650545.31
1220.50	106124144402219.61
1221.50	106048018141813.33
1222.50	105966907281997.67
1223.50	105884190002186.28
1224.50	105801195815506.77
1225.50	105717924721959.12
1226.50	105634376721543.39
1227.50	105547969500801.64
1228.50	105455250859013.22
1229.50	105362241285572.11
1230.50	105268940780478.34
1231.50	105175349343731.92
1232.50	105081466975332.80
1233.50	104982944132535.20
1234.50	104883102215483.61
1235.50	104782960660162.61
1236.50	104682519466572.23
1237.50	104581778634712.48
1238.50	104480225933353.86
1239.50	104377231718399.19
1240.50	104273935196852.50
1241.50	104170336368713.77
1242.50	104066435233983.00
1243.50	103962231792660.17
1244.50	103847125785822.53
1245.50	103729371681182.19
1246.50	103611294495108.47
1247.50	103492894227601.41
1248.50	103374170878660.91
1249.50	103251760840957.44
1250.50	103121868951899.25
1251.50	102991637156641.11
1252.50	102861065455183.00
1253.50	102730153847524.97
1254.50	102598902333667.00
1255.50	102473320960018.31
1256.50	102348729583397.89
1257.50	102223809976124.91
1258.50	102098562138199.42
1259.50	101972986069621.42
1260.50	101850152392192.52
1261.50	101733835388138.98
1262.50	101617205869786.12
1263.50	101500263837133.97
1264.50	101383009290182.53
1265.50	101265442228931.77
1266.50	101152854240784.50
1267.50	101041204311179.30
1268.50	100929252183617.33
1269.50	100816997858098.70
1270.50	100704441334623.38
1271.50	100595416075921.00
1272.50	100495046430257.14
1273.50	100394394686061.03
1274.50	100293460843332.66
1275.50	100192244902072.06
1276.50	100090746862279.19
1277.50	100003939612370.73
1278.50	99920619857070.52
1279.50	99837047304389.55
1280.50	99753221954327.83
1281.50	99669143806885.36
1282.50	99590915381994.34
1283.50	99527395978201.95
1284.50	99463656592891.83
1285.50	99399697226064.02
1286.50	99335517877718.52
1287.50	99271118547855.34
1288.50	99204432610393.42
1289.50	99136940136694.47
1290.50	99069223568911.88
1291.50	99001282907045.61
1292.50	98933118151095.67
1293.50	98864210111499.72
1294.50	98793741084049.39
1295.50	98723045095490.38
1296.50	98652122145822.66
1297.50	98580972235046.31
1298.50	98509595363161.27
1299.50	98437663955897.69
1300.50	98365407161215.59
1301.50	98292922750678.91
1302.50	98220210724287.66
1303.50	98147271082041.89
1304.50	98073578682528.31
1305.50	97998162083032.38
1306.50	97922514771055.38
1307.50	97846636746597.27
1308.50	97770528009658.05
1309.50	97694188560237.70
1310.50	97615537639575.55
1311.50	97535995247801.75
1312.50	97456217965232.48
1313.50	97376205791867.78
1314.50	97295958727707.64
1315.50	97216589548250.17
1316.50	97140156707600.80
1317.50	97063495483044.28
1318.50	96986605874580.55
1319.50	96909487882209.66
1320.50	96832141505931.62
1321.50	96753911256580.27
1322.50	96675244478067.27
1323.50	96596348010333.84
1324.50	96517221853379.94
1325.50	96437866007205.59
1326.50	96358748759375.58
1327.50	96280736351591.70
1328.50	96202496970163.73
1329.50	96124030615091.69
1330.50	96045337286375.55
1331.50	95966416984015.31
1332.50	95887393105534.36
1333.50	95808181435504.34
1334.50	95728743035530.28
1335.50	95649077905612.17
1336.50	95569186045750.05
1337.50	95487246128793.44
1338.50	95400148747709.27
1339.50	95312814549718.66
1340.50	95225243534821.62
1341.50	95137435703018.11
1342.50	95049391054308.17
1343.50	94959446553531.80
1344.50	94868793349840.52
1345.50	94777900155299.59
1346.50	94686766969909.00
1347.50	94595393793668.70
1348.50	94503769655648.31
1349.50	94411878630724.38
1350.50	94319747558842.78
1351.50	94227376440003.58
1352.50	94134765274206.73
1353.50	94041914061452.28
1354.50	93949303120425.86
1355.50	93856565592187.02
1356.50	93763588892569.77
1357.50	93670373021574.12
1358.50	93576917979200.06
1359.50	93485665899506.20
1360.50	93399140160437.27
1361.50	93312386136942.77
1362.50	93225403829022.80
1363.50	93138193236677.38
1364.50	93050754359906.39
1365.50	92967881473987.20
1366.50	92885568360625.47
1367.50	92803035127962.62
1368.50	92720281775998.69
1369.50	92637308304733.70
1370.50	92555325922953.45
1371.50	92475102814113.84
1372.50	92394664237401.88
1373.50	92314010192817.56
1374.50	92233140680360.91
1375.50	92152055700031.89
1376.50	92069659109213.33
1377.50	91986950071875.53
1378.50	91904023835522.11
1379.50	91820880400153.05
1380.50	91737519765768.38
1381.50	91653133634972.97
1382.50	91567579577292.33
1383.50	91481805776740.47
1384.50	91395812233317.36
1385.50	91309598947023.03
1386.50	91223165917857.48
1387.50	91132127905294.88
1388.50	91040863828793.62
1389.50	90949373688353.70
1390.50	90857657483975.14
1391.50	90765715215657.94
1392.50	90670821897707.12
1393.50	90573467467162.30
1394.50	90475879856672.42
1395.50	90378059066237.52
1396.50	90280005095857.58
1397.50	90181704213013.80
1398.50	90083046449464.11
1399.50	89984155309439.62
1400.50	89885030792940.31
1401.50	89785672899966.17
1402.50	89686081630517.25
1403.50	89586533420423.88
1404.50	89486894735581.22
1405.50	89387023271117.61
1406.50	89286919027032.95
1407.50	89186582003327.33
1408.50	89085869606813.95
1409.50	88984418311608.84
1410.50	88882733316440.80
1411.50	88780814621309.72
1412.50	88678662226215.64
1413.50	88576276131158.61
1414.50	88479321181316.14
1415.50	88383647450687.42
1416.50	88287750158929.34
1417.50	88191629306041.92
1418.50	88095284892025.16
1419.50	87999431833697.27
1420.50	87904574369867.34
1421.50	87809496067285.86
1422.50	87714196925952.80
1423.50	87618676945868.12
1424.50	87522936127031.89
1425.50	87435913824297.88
1426.50	87349154047289.52
1427.50	87262186633700.34
1428.50	87175011583530.34
1429.50	87087628896779.53
1430.50	87004106388386.14
1431.50	86923849528715.95
1432.50	86843395564433.67
1433.50	86762744495539.33
1434.50	86681896322032.84
1435.50	86601380718148.44
1436.50	86523924727375.70
1437.50	86446276903167.97
1438.50	86368437245525.28
1439.50	86290405754447.64
1440.50	86212182429935.03
1441.50	86142041601062.25
1442.50	86074629632407.45
1443.50	86007041344054.45
1444.50	85939276736003.28
1445.50	85871335808253.91
1446.50	85803237198182.62
1447.50	85734996930380.58
1448.50	85666580416505.92
1449.50	85597987656558.52
1450.50	85529218650538.45
1451.50	85460273398445.66
1452.50	85384876849530.91
1453.50	85309033773743.11
1454.50	85233005451522.97
1455.50	85156791882870.48
1456.50	85080393067785.67
1457.50	85003534593531.12
1458.50	84926299671858.34
1459.50	84848878865528.41
1460.50	84771272174541.30
1461.50	84693479598897.03
1462.50	84614318152673.42
1463.50	84530772113374.38
1464.50	84447032835970.33
1465.50	84363100320461.25
1466.50	84278974566847.22
1467.50	84194655575128.14
1468.50	84093244837385.11
1469.50	83988865053706.12
1470.50	83884265270699.38
1471.50	83779445488364.84
1472.50	83674405706702.56
1473.50	83570589466938.20
1474.50	83467999708076.61
1475.50	83365193868560.42
1476.50	83262171948389.64
1477.50	83158933947564.23
1478.50	83057240256206.73
1479.50	82964581164619.28
1480.50	82871720875621.41
1481.50	82778659389213.12
1482.50	82685396705394.41
1483.50	82591932824165.33
1484.50	82508988045856.38
1485.50	82428211334977.69
1486.50	82347251040076.25
1487.50	82266107161152.05
1488.50	82184779698205.09
1489.50	82109440785686.02
1490.50	82040354947871.02
1491.50	81971102439350.16
1492.50	81901683260123.45
1493.50	81832097410190.84
1494.50	81764789670604.73
1495.50	81709262802786.12
1496.50	81653588509581.19
1497.50	81597766790989.89
1498.50	81541797647012.27
1499.50	81485681077648.30
1500.50	81450176137961.59
1501.50	81418217246491.72
1502.50	81386143482008.34
1503.50	81353954844511.45
1504.50	81321651334001.08
1505.50	81292662622015.66
1506.50	81266371551996.83
1507.50	81239973892945.14
1508.50	81213469644860.61
1509.50	81186858807743.23
1510.50	81157058033960.80
1511.50	81117890421868.08
1512.50	81078599890533.30
1513.50	81039186439956.41
1514.50	80999650070137.42
1515.50	80959990781076.36
1516.50	80917845737861.64
1517.50	80875476142861.31
1518.50	80832980382609.83
1519.50	80790358457107.19
1520.50	80747610366353.42
1521.50	80698347677713.56
1522.50	80645942129144.23
1523.50	80593398065992.31
1524.50	80540715488257.83
1525.50	80487894395940.78
1526.50	80425853911101.73
1527.50	80350586848693.86
1528.50	80275152253055.83
1529.50	80199550124187.64
1530.50	80123780462089.28
1531.50	80045513232208.09
1532.50	79952753011103.34
1533.50	79859803522385.22
1534.50	79766664766053.69
1535.50	79673336742108.81
1536.50	79579819450550.53
1537.50	79473000294394.00
1538.50	79364353101446.52
1539.50	79255497475675.84
1540.50	79146433417081.97
1541.50	79037160925664.92
1542.50	78914644365977.78
1543.50	78784565172894.30
1544.50	78654251137677.58
1545.50	78523702260327.61
1546.50	78392918540844.41
1547.50	78257897575425.58
1548.50	78116873316601.25
1549.50	77975601599216.55
1550.50	77834082423271.44
1551.50	77692315788765.95
1552.50	77548736740643.02
1553.50	77397774386107.09
1554.50	77246553372759.92
1555.50	77095073700601.47
1556.50	76943335369631.72
1557.50	76791338379850.69
1558.50	76644513000769.34
1559.50	76497662337869.75
1560.50	76350560275101.11
1561.50	76203206812463.42
1562.50	76055601949956.72
1563.50	75921381938012.33
1564.50	75791476293452.34
1565.50	75661342506672.53
1566.50	75530980577672.84
1567.50	75400390506453.27
1568.50	75280854158629.33
1569.50	75170340556451.42
1570.50	75059624967594.55
1571.50	74948707392058.67
1572.50	74837587829843.83
1573.50	74736675590059.77
1574.50	74654091793470.56
1575.50	74571342762344.09
1576.50	74488428496680.39
1577.50	74405348996479.50
1578.50	74324645253273.81
1579.50	74255362456433.75
1580.50	74185932311175.72
1581.50	74116354817499.69
1582.50	74046629975405.72
1583.50	73976851510850.89
1584.50	73916210545733.94
1585.50	73855434070021.19
1586.50	73794522083712.67
1587.50	73733474586808.33
1588.50	73672291579308.23
1589.50	73623600745475.42
1590.50	73577020106752.50
1591.50	73530322650229.17
1592.50	73483508375905.45
1593.50	73436577283781.33
1594.50	73390111873916.78
1595.50	73343780176336.28
1596.50	73297332704722.03
1597.50	73250769459073.98
1598.50	73204090439392.17
1599.50	73141500608349.75
1600.50	73065843961414.14
1601.50	72995633652895.16
1602.50	72937181875843.84
1603.50	72878600262515.12
1604.50	72819888812908.98
1605.50	72761047527025.47
1606.50	72702076404864.56
1607.50	72642975446426.22
1608.50	72583744651710.53
1609.50	72524384020717.41
1610.50	72464893553446.91
1611.50	72405273249898.97
1612.50	72345523110073.67
1613.50	72285643133970.97
1614.50	72225633321590.86
1615.50	72165493672933.36
1616.50	72105224187998.47
1617.50	72041149187662.39
1618.50	71974870958402.55
1619.50	71908455791475.94
1620.50	71841903686882.59
1621.50	71775214644622.50
1622.50	71708388664695.69
1623.50	71641425747102.12
1624.50	71574325891841.83
1625.50	71507089098914.78
1626.50	71439715368320.98
1627.50	71372204700060.45
1628.50	71304557094133.20
1629.50	71236772550539.19
1630.50	71168851069278.44
1631.50	71100792650350.95
1632.50	71031470998055.27
1633.50	70949050693595.53
1634.50	70866476203449.09
1635.50	70783747527616.02
1636.50	70700864666096.25
1637.50	70617827618889.81
1638.50	70534636385996.70
1639.50	70451290967416.92
1640.50	70367791363150.46
1641.50	70284137573197.34
1642.50	70200329597557.55
1643.50	70116367436231.09
1644.50	70032251089217.95
1645.50	69947980556518.15
1646.50	69863555838131.67
1647.50	69778976934058.52
1648.50	69696152470912.74
1649.50	69614503275990.95
1650.50	69532703820114.52
1651.50	69450754103283.43
1652.50	69368654125497.68
1653.50	69286403886757.28
1654.50	69204003387062.22
1655.50	69121452626412.50
1656.50	69038751604808.12
1657.50	68955900322249.09
1658.50	68872898778735.40
1659.50	68789746974267.05
1660.50	68706444908844.05
1661.50	68622992582466.38
1662.50	68539389995134.09
1663.50	68456612879520.50
1664.50	68377848879082.72
1665.50	68298940791943.52
1666.50	68219888618102.88
1667.50	68140692357560.81
1668.50	68061352010317.32
1669.50	67981867576372.40
1670.50	67902239055726.04
1671.50	67822466448378.25
1672.50	67742549754329.06
1673.50	67662488973578.43
1674.50	67582284106126.35
1675.50	67501935151972.88
1676.50	67421442111117.96
1677.50	67340804983561.61
1678.50	67260023769303.84
1679.50	67185217024794.53
1680.50	67111030156094.72
1681.50	67036707387394.93
1682.50	66962248718695.13
1683.50	66887654149995.34
1684.50	66812923681295.55
1685.50	66738057312595.76
1686.50	66663055043895.99
1687.50	66587916875196.21
1688.50	66512642806496.45
1689.50	66437232837796.68
1690.50	66361686969096.92
1691.50	66286005200397.16
1692.50	66210187531697.41
1693.50	66134233962997.66
1694.50	66036365623266.60
1695.50	65928080749363.28
1696.50	65819622173451.68
1697.50	65710989895531.77
1698.50	65602183915603.61
1699.50	65493204233667.17
1700.50	65384050849722.44
1701.50	65274723763769.45
1702.50	65165222975808.17
1703.50	65055548485838.62
1704.50	64945700293860.79
1705.50	64835678399874.70
1706.50	64725482803880.30
1707.50	64615113505877.64
1708.50	64504570505866.71
1709.50	64386345265950.21
1710.50	64262269890488.65
1711.50	64138005401642.97
1712.50	64013551799413.16
1713.50	63888909083799.23
1714.50	63764077254801.19
1715.50	63639056312419.01
1716.50	63513846256652.71
1717.50	63388447087502.30
1718.50	63262858804967.77
1719.50	63137081409049.10
1720.50	63011114899746.32
1721.50	62884959277059.41
1722.50	62758614540988.38
1723.50	62632080691533.22
1724.50	62526885911321.06
1725.50	62439151166733.75
1726.50	62351272704123.55
1727.50	62263250523490.47
1728.50	62175084624834.52
1729.50	62086775008155.67
1730.50	61998321673453.95
1731.50	61909724620729.35
1732.50	61820983849981.88
1733.50	61732099361211.52
1734.50	61643071154418.27
1735.50	61553899229602.15
1736.50	61464583586763.14
1737.50	61375124225901.27
1738.50	61285521147016.51
1739.50	61213465004547.27
1740.50	61151242197712.55
1741.50	61088907453996.16
1742.50	61026460773398.08
1743.50	60963902155918.32
1744.50	60901231601556.89
1745.50	60838449110313.77
1746.50	60775554682188.98
1747.50	60712548317182.51
1748.50	60649430015294.38
1749.50	60586199776524.54
1750.50	60522857600873.02
1751.50	60459403488339.84
1752.50	60395837438924.97
1753.50	60332159452628.41
1754.50	60252828115360.05
1755.50	60169719530454.59
1756.50	60086477136987.77
1757.50	60003100934959.63
1758.50	59919590924370.17
1759.50	59835947105219.35
1760.50	59752169477507.22
1761.50	59668258041233.77
1762.50	59584212796398.96
1763.50	59500033743002.83
1764.50	59415720881045.38
1765.50	59331274210526.58
1766.50	59246693731446.44
1767.50	59161979443804.98
1768.50	59076597963707.23
1769.50	58983991678806.54
1770.50	58891242968132.27
1771.50	58798351831684.45
1772.50	58705318269463.02
1773.50	58612142281468.01
1774.50	58518823867699.45
1775.50	58425363028157.30
1776.50	58331759762841.57
1777.50	58238014071752.26
1778.50	58144125954889.38
1779.50	58050095412252.91
1780.50	57955922443842.87
1781.50	57861607049659.27
1782.50	57767149229702.07
1783.50	57671526617966.19
1784.50	57574404444758.89
1785.50	57477137179565.12
1786.50	57379724822384.86
1787.50	57282167373218.09
1788.50	57184464832064.88
1789.50	57086617198925.16
1790.50	56988624473798.94
1791.50	56890486656686.25
1792.50	56792203747587.08
1793.50	56693775746501.41
1794.50	56595202653429.27
1795.50	56496484468370.64
1796.50	56397621191325.52
1797.50	56298612822293.91
1798.50	56216722958202.14
1799.50	56137062635688.99
1800.50	56057279036839.94
1801.50	55977372161654.97
1802.50	55897342010134.09
1803.50	55817188582277.31
1804.50	55736911878084.62
1805.50	55656511897556.01
1806.50	55575988640691.49
1807.50	55495342107491.07
1808.50	55414572297954.74
1809.50	55333679212082.48
1810.50	55252662849874.34
1811.50	55171523211330.27
1812.50	55100055349297.04
1813.50	55042008983709.73
1814.50	54983865075915.51
1815.50	54925623625914.36
1816.50	54867284633706.30
1817.50	54808848099291.32
1818.50	54750314022669.41
1819.50	54691682403840.59
1820.50	54632953242804.85
1821.50	54574126539562.17
1822.50	54515202294112.60
1823.50	54456180506456.09
1824.50	54397061176592.66
1825.50	54337844304522.31
1826.50	54278102369995.59
1827.50	54211560940866.83
1828.50	54144914167354.86
1829.50	54078162049459.70
1830.50	54011304587181.31
1831.50	53944341780519.75
1832.50	53877273629474.96
1833.50	53810100134046.99
1834.50	53742821294235.79
1835.50	53675437110041.39
1836.50	53607947581463.82
1837.50	53540352708503.02
1838.50	53472652491159.02
1839.50	53404846929431.81
1840.50	53336936023321.41
1841.50	53251923216713.63
1842.50	53161990102552.76
1843.50	53071927978022.72
1844.50	52981736843123.55
1845.50	52891416697855.22
1846.50	52800967542217.73
1847.50	52710389376211.12
1848.50	52619682199835.35
1849.50	52528846013090.43
1850.50	52437880815976.38
1851.50	52346786608493.17
1852.50	52255563390640.81
1853.50	52164211162419.31
1854.50	52072729923828.67
1855.50	51981791806276.23
1856.50	51891173731925.84
1857.50	51800427854664.12
1858.50	51709554174491.11
1859.50	51618552691406.80
1860.50	51527423405411.16
1861.50	51436166316504.23
1862.50	51344781424686.01
1863.50	51253268729956.47
1864.50	51161628232315.62
1865.50	51069859931763.48
1866.50	50977963828300.02
1867.50	50885939921925.27
1868.50	50793788212639.20
1869.50	50735153818952.61
1870.50	50710090731427.42
1871.50	50684971828406.84
1872.50	50659797109890.86
1873.50	50634566575879.50
1874.50	50609280226372.73
1875.50	50583938061370.58
1876.50	50558540080873.01
1877.50	50533086284880.05
1878.50	50507576673391.70
1879.50	50482011246407.97
1880.50	50456390003928.82
1881.50	50430712945954.29
1882.50	50404980072484.37
1883.50	50375991857904.53
1884.50	50343743206076.34
1885.50	50311431943901.43
1886.50	50279058071379.78
1887.50	50246621588511.43
1888.50	50214122495296.39
1889.50	50181560791734.61
1890.50	50148936477826.12
1891.50	50116249553570.91
1892.50	50083500018969.02
1893.50	50050687874020.38
1894.50	50017813118725.04
1895.50	49984875753082.98
1896.50	49951875777094.23
1897.50	49895947950451.90
1898.50	49823367099267.94
1899.50	49750682085349.27
1900.50	49677892908695.87
1901.50	49604999569307.77
1902.50	49532002067184.95
1903.50	49458900402327.41
1904.50	49385694574735.16
1905.50	49312384584408.20
1906.50	49238970431346.52
1907.50	49165452115550.13
1908.50	49091829637019.05
1909.50	49018102995753.23
1910.50	48944272191752.70
1911.50	48842968992213.72
1912.50	48732405477767.40
1913.50	48621699620123.80
1914.50	48510851419282.98
1915.50	48399860875244.90
1916.50	48288727988009.56
1917.50	48177452757576.98
1918.50	48066035183947.12
1919.50	47954475267120.03
1920.50	47842773007095.69
1921.50	47730928403874.08
1922.50	47618941457455.23
1923.50	47506812167839.14
1924.50	47395392421502.96
1925.50	47325595344676.02
1926.50	47255700189992.28
1927.50	47185706957451.75
1928.50	47115615647054.43
1929.50	47045426258800.33
1930.50	46975138792689.41
1931.50	46904753248721.72
1932.50	46834269626897.24
1933.50	46763687927215.96
1934.50	46693008149677.91
1935.50	46622230294283.05
1936.50	46551354361031.41
1937.50	46480380349922.97
1938.50	46430960283025.94
1939.50	46418350452001.91
1940.50	46405702918647.10
1941.50	46393017682961.46
1942.50	46380294744945.03
1943.50	46367534104597.81
1944.50	46354735761919.77
1945.50	46341899716910.94
1946.50	46329025969571.29
1947.50	46316114519900.84
1948.50	46303165367899.59
1949.50	46290178513567.55
1950.50	46277153956904.68
1951.50	46264091697911.02
1952.50	46226438680472.77
1953.50	46182192705802.66
1954.50	46137877192880.76
1955.50	46093492141707.07
1956.50	46049037552281.58
1957.50	46004513424604.30
1958.50	45959919758675.23
1959.50	45915256554494.36
1960.50	45870523812061.71
1961.50	45825721531377.25
1962.50	45780849712441.02
1963.50	45735908355252.98
1964.50	45690897459813.14
1965.50	45640490426014.61
1966.50	45578146420941.18
1967.50	45515715393432.80
1968.50	45453197343489.48
1969.50	45390592271111.22
1970.50	45327900176298.02
1971.50	45265121059049.88
1972.50	45202254919366.80
1973.50	45139301757248.77
1974.50	45076261572695.80
1975.50	45013134365707.88
1976.50	44949920136285.03
1977.50	44886618884427.23
1978.50	44823230610134.50
1979.50	44783339383684.44
1980.50	44745718631899.95
1981.50	44708037042637.05
1982.50	44670294615895.80
1983.50	44632491351676.13
1984.50	44594627249978.07
1985.50	44556702310801.63
1986.50	44518716534146.78
1987.50	44480669920013.54
1988.50	44442562468401.92
1989.50	44404394179311.91
1990.50	44366165052743.48
1991.50	44327875088696.69
1992.50	44287348884676.19
1993.50	44245183577513.72
1994.50	44202953668060.86
1995.50	44160659156317.60
1996.50	44118300042283.95
1997.50	44075876325959.89
1998.50	44033388007345.45
1999.50	43990835086440.62
2000.50	43948217563245.38
2001.50	43905535437759.76
2002.50	43862788709983.73
2003.50	43819977379917.30
2004.50	43777101447560.49
2005.50	43726055678983.88
2006.50	43659877142165.61
2007.50	43593610908755.05
2008.50	43527256978752.20
2009.50	43460815352157.05
2010.50	43394286028969.60
2011.50	43327669009189.88
2012.50	43260964292817.86
2013.50	43194171879853.55
2014.50	43127291770296.94
2015.50	43060323964148.04
2016.50	42993268461406.85
2017.50	42926125262073.37
2018.50	42863821200225.48
2019.50	42822448600742.27
2020.50	42781013997711.79
2021.50	42739517391134.01
2022.50	42697958781008.95
2023.50	42656338167336.60
2024.50	42614655550116.97
2025.50	42572910929350.05
2026.50	42531104305035.84
2027.50	42489235677174.36
2028.50	42447305045765.59
2029.50	42405312410809.52
2030.50	42363257772306.18
2031.50	42318317242090.16
2032.50	42252593221306.67
2033.50	42186784029462.85
2034.50	42120889666558.70
2035.50	42054910132594.21
2036.50	41988845427569.38
2037.50	41922695551484.23
2038.50	41856460504338.75
2039.50	41790140286132.92
2040.50	41723734896866.77
2041.50	41657244336540.29
2042.50	41590668605153.46
2043.50	41524007702706.31
2044.50	41457577145813.61
2045.50	41393376646731.77
2046.50	41329093548666.03
2047.50	41264727851616.38
2048.50	41200279555582.80
2049.50	41135748660565.34
2050.50	41071135166563.95
2051.50	41006439073578.65
2052.50	40941660381609.45
2053.50	40876799090656.33
2054.50	40811855200719.30
2055.50	40746828711798.37
2056.50	40681719623893.52
2057.50	40621073534881.31
2058.50	40578540494083.88
2059.50	40535946947123.31
2060.50	40493292893999.63
2061.50	40450578334712.83
2062.50	40407803269262.88
2063.50	40364967697649.83
2064.50	40322071619873.65
2065.50	40279115035934.33
2066.50	40236097945831.89
2067.50	40193020349566.33
2068.50	40149882247137.65
2069.50	40106683638545.84
2070.50	40063075369342.96
2071.50	40018811463357.22
2072.50	39974486139679.12
2073.50	39930099398308.60
2074.50	39885651239245.71
2075.50	39841141662490.43
2076.50	39796570668042.75
2077.50	39751938255902.70
2078.50	39707244426070.25
2079.50	39662489178545.41
2080.50	39617672513328.19
2081.50	39572794430418.58
2082.50	39527854929816.57
2083.50	39463364369012.01
2084.50	39386327110236.59
2085.50	39309197763998.09
2086.50	39231976330296.51
2087.50	39154662809131.84
2088.50	39077257200504.08
2089.50	38999759504413.24
2090.50	38922169720859.32
2091.50	38844487849842.30
2092.50	38766713891362.21
2093.50	38688847845419.02
2094.50	38610889712012.76
2095.50	38532839491143.41
2096.50	38491748105407.13
2097.50	38453823333827.04
2098.50	38415844893807.91
2099.50	38377812785349.71
2100.50	38339727008452.50
2101.50	38301587563116.23
2102.50	38263394449340.92
2103.50	38225147667126.58
2104.50	38186847216473.17
2105.50	38148493097380.74
2106.50	38110085309849.25
2107.50	38071623853878.73
2108.50	38033468333825.75
2109.50	37996060275741.27
2110.50	37958599649539.34
2111.50	37921086455220.00
2112.50	37883520692783.22
2113.50	37845902362228.98
2114.50	37808231463557.34
2115.50	37770507996768.24
2116.50	37732731961861.70
2117.50	37694903358837.73
2118.50	37657022187696.32
2119.50	37619088448437.48
2120.50	37581102141061.20
2121.50	37548225453351.97
2122.50	37516843743087.52
2123.50	37485415784894.17
2124.50	37453941578771.90
2125.50	37422421124720.73
2126.50	37390854422740.64
2127.50	37359241472831.63
2128.50	37327582274993.73
2129.50	37295876829226.92
2130.50	37264125135531.19
2131.50	37232327193906.56
2132.50	37200483004353.02
2133.50	37156116887790.80
2134.50	37082569266203.45
2135.50	37008936413235.64
2136.50	36935218328887.38
2137.50	36861415013158.67
2138.50	36787526466049.52
2139.50	36713552687559.89
2140.50	36639493677689.84
2141.50	36565349436439.32
2142.50	36491119963808.35
2143.50	36416805259796.93
2144.50	36342405324405.06
2145.50	36267920157632.73
2146.50	36204415196400.30
2147.50	36141930207718.17
2148.50	36079371317560.82
2149.50	36016738525928.24
2150.50	35954031832820.44
2151.50	35891251238237.43
2152.50	35828396742179.20
2153.50	35765468344645.76
2154.50	35702466045637.09
2155.50	35639389845153.20
2156.50	35576239743194.09
2157.50	35513015739759.77
2158.50	35473068032202.02
2159.50	35449301984522.56
2160.50	35425498705838.77
2161.50	35401658196150.61
2162.50	35377780455458.09
2163.50	35353865483761.24
2164.50	35329913281060.02
2165.50	35305923847354.45
2166.50	35281897182644.52
2167.50	35257833286930.25
2168.50	35233732160211.61
2169.50	35209593802488.63
2170.50	35190485027711.27
2171.50	35180757823377.29
2172.50	35171006727464.23
2173.50	35161231739972.10
2174.50	35151432860900.90
2175.50	35141610090250.63
2176.50	35131763428021.29
2177.50	35121892874212.86
2178.50	35111998428825.37
2179.50	35102080091858.80
2180.50	35092137863313.17
2181.50	35082171743188.46
2182.50	35067575319046.27
2183.50	35028756036080.56
2184.50	34989886478875.78
2185.50	34950966647431.91
2186.50	34911996541748.94
2187.50	34872976161826.90
2188.50	34833905507665.77
2189.50	34794784579265.54
2190.50	34755613376626.22
2191.50	34716391899747.83
2192.50	34677120148630.35
2193.50	34637798123273.78
2194.50	34598456220031.76
2195.50	34559540496794.62
2196.50	34520574961023.47
2197.50	34481559612718.32
2198.50	34442494451879.15
2199.50	34403379478505.97
2200.50	34364214692598.77
2201.50	34325000094157.57
2202.50	34285735683182.35
2203.50	34246421459673.12
2204.50	34207057423629.89
2205.50	34167643575052.63
2206.50	34128139164738.58
2207.50	34086587289096.03
2208.50	34044983754139.36
2209.50	34003328559868.59
2210.50	33961621706283.72
2211.50	33919863193384.73
2212.50	33878053021171.64
2213.50	33836191189644.44
2214.50	33794277698803.14
2215.50	33752312548647.74
2216.50	33710295739178.22
2217.50	33668227270394.59
2218.50	33626327792165.14
2219.50	33588571090758.39
2220.50	33550766708398.94
2221.50	33512914645086.75
2222.50	33475014900821.84
2223.50	33437067475604.20
2224.50	33399072369433.85
2225.50	33361029582310.77
2226.50	33322939114234.98
2227.50	33284800965206.46
2228.50	33246615135225.21
2229.50	33208381624291.25
2230.50	33168192074410.58
2231.50	33116225106225.13
2232.50	33064198234600.05
2233.50	33012111459535.34
2234.50	32959964781030.99
2235.50	32907758199087.01
2236.50	32855491713703.39
2237.50	32803165324880.15
2238.50	32750779032617.27
2239.50	32698332836914.75
2240.50	32645826737772.60
2241.50	32593260735190.82
2242.50	32541791715849.44
