# AU: 0.72333199
# Source data: solarmin_20081029_SORCE_and_TIMED.dat
# File creation date: July 30, 2024

# wavelength (nm)	photon flux (phot/s/cm^2/nm)
1138.50	613906523554357.00
1139.50	613270030139858.38
1140.50	612633472763908.50
1141.50	611998740318341.62
1142.50	611361954618931.12
1143.50	610723115665676.88
1144.50	610082223458579.25
1145.50	609439277997637.88
1146.50	608736936981938.12
1147.50	608030667662131.75
1148.50	607322241964584.50
1149.50	606611659889296.25
1150.50	605898921436267.12
1151.50	605180686600678.12
1152.50	604457868861619.62
1153.50	603732884742859.50
1154.50	603005734244397.75
1155.50	602276417366233.75
1156.50	601551773679111.50
1157.50	600856160426510.00
1158.50	600158446505603.12
1159.50	599458631916391.38
1160.50	598756716658874.75
1161.50	598052700733053.00
1162.50	597338171799161.12
1163.50	596619012785780.12
1164.50	595897734308194.75
1165.50	595174336366404.88
1166.50	594448818960410.38
1167.50	593713476411801.38
1168.50	592961678395637.00
1169.50	592207723200109.12
1170.50	591451610825217.75
1171.50	590693341270963.12
1172.50	589932914537345.00
1173.50	589204055359173.38
1174.50	588475637062837.00
1175.50	587745123390555.12
1176.50	587012514342328.50
1177.50	586277809918156.62
1178.50	585587837744459.50
1179.50	584944629979580.75
1180.50	584299489022184.38
1181.50	583652414872270.12
1182.50	583003407529838.00
1183.50	582357190530006.75
1184.50	581798871319220.25
1185.50	581238778562223.25
1186.50	580676912259015.88
1187.50	580113272409598.12
1188.50	579547859013969.88
1189.50	579003210529828.25
1190.50	578471864665519.12
1191.50	577938808414472.00
1192.50	577404041776686.62
1193.50	576867564752163.12
1194.50	576340689998141.25
1195.50	575876282523170.12
1196.50	575410290936412.62
1197.50	574942715237869.00
1198.50	574473555427538.88
1199.50	574002811505422.25
1200.50	573596002709726.38
1201.50	573218577221297.38
1202.50	572839728140566.75
1203.50	572459455467534.75
1204.50	572077759202201.75
1205.50	571698543738263.00
1206.50	571331765493111.12
1207.50	570963593099447.38
1208.50	570594026557271.62
1209.50	570223065866583.88
1210.50	569850711027384.38
1211.50	569479838027156.88
1212.50	569108586942394.38
1213.50	568735948125082.88
1214.50	568361921575222.38
1215.50	567986507292813.12
1216.50	567604248062463.00
1217.50	567205825305295.62
1218.50	566805981585971.62
1219.50	566404716904491.12
1220.50	566002031260854.00
1221.50	565597924655060.38
1222.50	565161012036377.38
1223.50	564713767674996.75
1224.50	564265036523657.00
1225.50	563814818582357.50
1226.50	563363113851098.50
1227.50	562896973879290.12
1228.50	562399088355390.06
1229.50	561899645717290.94
1230.50	561398645964993.00
1231.50	560896089098496.06
1232.50	560391975117800.06
1233.50	559860871878762.25
1234.50	559322199888816.56
1235.50	558781919876347.88
1236.50	558240031841356.25
1237.50	557696535783841.81
1238.50	557147224941702.25
1239.50	556586928285188.69
1240.50	556025001692223.69
1241.50	555461445162806.94
1242.50	554896258696938.62
1243.50	554329442294618.62
1244.50	553699389695019.69
1245.50	553054073961306.25
1246.50	552407007552553.44
1247.50	551758190468761.12
1248.50	551107622709929.00
1249.50	550442288945742.31
1250.50	549747503961819.94
1251.50	549050903200165.00
1252.50	548352486660778.06
1253.50	547652254343658.88
1254.50	546950206248807.25
1255.50	546288801645305.56
1256.50	545634976652255.88
1257.50	544979418365896.94
1258.50	544322126786228.38
1259.50	543663101913250.44
1260.50	543019926209677.31
1261.50	542414211316669.31
1262.50	541806853122611.56
1263.50	541197851627504.19
1264.50	540587206831347.06
1265.50	539974918734140.12
1266.50	539371718500088.75
1267.50	538769411085340.62
1268.50	538165481290744.06
1269.50	537559929116299.44
1270.50	536952754562006.62
1271.50	536368415170352.31
1272.50	535839604350470.12
1273.50	535309299385331.44
1274.50	534777500274936.00
1275.50	534244207019284.19
1276.50	533709419618375.50
1277.50	533255205230607.31
1278.50	532820158028165.25
1279.50	532383777281559.06
1280.50	531946062990789.50
1281.50	531507015155855.75
1282.50	531095015268522.62
1283.50	530751265997778.12
1284.50	530406335802305.12
1285.50	530060224682103.56
1286.50	529712932637173.88
1287.50	529364459667515.75
1288.50	529007225956892.25
1289.50	528646660000105.75
1290.50	528284898034829.81
1291.50	527921940061064.12
1292.50	527557786078809.00
1293.50	527187141063031.44
1294.50	526801665546672.88
1295.50	526414964782081.94
1296.50	526027038769258.44
1297.50	525637887508202.81
1298.50	525247510998914.62
1299.50	524867363611670.62
1300.50	524489432673246.12
1301.50	524110299381249.50
1302.50	523729963735680.62
1303.50	523348425736540.00
1304.50	522957523495350.12
1305.50	522542158589289.81
1306.50	522125543201058.44
1307.50	521707677330655.94
1308.50	521288560978082.19
1309.50	520868194143337.38
1310.50	520451277971575.38
1311.50	520034604197207.31
1312.50	519616689380908.19
1313.50	519197533522678.00
1314.50	518777136622516.69
1315.50	518357178875855.31
1316.50	517940768371601.56
1317.50	517523126650259.50
1318.50	517104253711828.69
1319.50	516684149556309.06
1320.50	516262814183700.88
1321.50	515852678514719.38
1322.50	515445258966437.38
1323.50	515036632955474.31
1324.50	514626800481829.75
1325.50	514215761545503.88
1326.50	513800670297318.56
1327.50	513376262465016.81
1328.50	512950631667095.38
1329.50	512523777903554.56
1330.50	512095701174394.06
1331.50	511666401479614.25
1332.50	511243459333088.88
1333.50	510821701241820.12
1334.50	510398735155829.12
1335.50	509974561075116.00
1336.50	509549178999680.62
1337.50	509110021830241.38
1338.50	508635634757384.81
1339.50	508159970090087.00
1340.50	507683027828348.00
1341.50	507204807972167.44
1342.50	506725310521545.81
1343.50	506232826132178.19
1344.50	505735741623459.00
1345.50	505237357172729.00
1346.50	504737672779988.25
1347.50	504236688445236.38
1348.50	503741906559876.56
1349.50	503264217404306.50
1350.50	502785266675750.56
1351.50	502305054374208.88
1352.50	501823580499681.50
1353.50	501340845052168.25
1354.50	500857598789801.75
1355.50	500373268296761.88
1356.50	499887677599303.19
1357.50	499400826697425.56
1358.50	498912715591129.06
1359.50	498427551212277.44
1360.50	497949680447170.19
1361.50	497470568232007.12
1362.50	496990214566788.38
1363.50	496508619451514.00
1364.50	496025782886183.69
1365.50	495584553064348.38
1366.50	495149124946256.69
1367.50	494712528352815.81
1368.50	494274763284025.56
1369.50	493835829739886.19
1370.50	493400152547284.12
1371.50	492970538058723.62
1372.50	492539772087562.88
1373.50	492107854633802.12
1374.50	491674785697441.06
1375.50	491240565278479.69
1376.50	490796719015821.62
1377.50	490350971521343.38
1378.50	489904059160665.62
1379.50	489455981933788.69
1380.50	489006739840712.69
1381.50	488554911627215.44
1382.50	488100246853403.88
1383.50	487644412740453.56
1384.50	487187409288364.00
1385.50	486729236497135.62
1386.50	486269894366768.38
1387.50	485785227121783.25
1388.50	485299355718523.44
1389.50	484812280156988.62
1390.50	484324000437179.38
1391.50	483834516559095.12
1392.50	483329141191016.06
1393.50	482810515032244.06
1394.50	482290646360813.75
1395.50	481769535176725.06
1396.50	481247181479978.44
1397.50	480724176567648.19
1398.50	480205255470550.19
1399.50	479685100323006.31
1400.50	479163711125016.31
1401.50	478641087876580.12
1402.50	478117230577697.88
1403.50	477583805732898.75
1404.50	477044838890739.12
1405.50	476504620005246.69
1406.50	475963149076421.31
1407.50	475420426104263.06
1408.50	474881114408357.62
1409.50	474357102616858.56
1410.50	473831868880581.56
1411.50	473305413199526.62
1412.50	472777735573693.31
1413.50	472248836003082.25
1414.50	471727465753179.00
1415.50	471207213862511.38
1416.50	470685755689916.56
1417.50	470163091235394.38
1418.50	469639220498944.94
1419.50	469117367264317.88
1420.50	468599805302163.25
1421.50	468081049334135.06
1422.50	467561099360233.25
1423.50	467039955380457.81
1424.50	466517617394808.69
1425.50	466049632878385.06
1426.50	465583457892327.56
1427.50	465116170936210.44
1428.50	464647772010033.56
1429.50	464178261113797.06
1430.50	463727089302894.38
1431.50	463291413717209.19
1432.50	462854676522139.44
1433.50	462416877717685.50
1434.50	461978017303846.94
1435.50	461544200038840.94
1436.50	461146856451238.94
1437.50	460748512007182.81
1438.50	460349166706672.75
1439.50	459948820549708.88
1440.50	459547473536290.75
1441.50	459174619301062.00
1442.50	458811174947304.50
1443.50	458446785035411.56
1444.50	458081449565382.94
1445.50	457715168537218.88
1446.50	457348176764404.06
1447.50	456980676141778.00
1448.50	456612230888628.88
1449.50	456242841004956.56
1450.50	455872506490761.12
1451.50	455501227346042.62
1452.50	455105553513859.94
1453.50	454707925003521.00
1454.50	454309318228039.06
1455.50	453909733187414.19
1456.50	453509169881646.38
1457.50	453103948409533.62
1458.50	452695184648666.88
1459.50	452285434064001.19
1460.50	451874696655536.19
1461.50	451462972423272.19
1462.50	451039454868246.69
1463.50	450576595562863.62
1464.50	450112682260416.81
1465.50	449647714960906.06
1466.50	449181693664331.56
1467.50	448714618370693.25
1468.50	448179317698762.31
1469.50	447631929224480.00
1470.50	447083380377570.69
1471.50	446533671158034.19
1472.50	445982801565871.00
1473.50	445434715727601.38
1474.50	444889421673344.00
1475.50	444342977953284.38
1476.50	443795384567422.31
1477.50	443246641515757.94
1478.50	442706762730618.75
1479.50	442218356528901.44
1480.50	441728885324319.62
1481.50	441238349116873.94
1482.50	440746747906563.94
1483.50	440254081693389.88
1484.50	439804392476853.00
1485.50	439363371861708.88
1486.50	438921358604435.50
1487.50	438478352705033.00
1488.50	438034354163501.06
1489.50	437636182776938.19
1490.50	437285845140151.81
1491.50	436934643160136.69
1492.50	436582576836893.31
1493.50	436229646170421.25
1494.50	435884685828945.19
1495.50	435582035797344.44
1496.50	435278590969034.56
1497.50	434974351344015.62
1498.50	434669316922287.56
1499.50	434363487703850.38
1500.50	434158517970299.44
1501.50	433970839880128.81
1502.50	433782526397810.69
1503.50	433593577523345.31
1504.50	433403993256732.56
1505.50	433241683946387.00
1506.50	433101627229561.56
1507.50	432961002534853.75
1508.50	432819809862263.56
1509.50	432678049211791.38
1510.50	432517480107474.50
1511.50	432301561218454.88
1512.50	432084977745258.69
1513.50	431867729687885.62
1514.50	431649817046336.00
1515.50	431431239820609.62
1516.50	431219777510599.75
1517.50	431007985235796.75
1518.50	430795539064117.69
1519.50	430582438995562.56
1520.50	430368685030131.44
1521.50	430109803985483.00
1522.50	429829268272694.88
1523.50	429547992692950.38
1524.50	429265977246249.31
1525.50	428983221932591.50
1526.50	428645236043605.38
1527.50	428227974068136.81
1528.50	427809798096439.75
1529.50	427390708128514.56
1530.50	426970704164360.69
1531.50	426539230760847.62
1532.50	426041946659467.38
1533.50	425543650101496.44
1534.50	425044341086934.88
1535.50	424544019615782.69
1536.50	424042685688039.88
1537.50	423455457814021.62
1538.50	422856609274436.12
1539.50	422256624216523.00
1540.50	421655502640282.31
1541.50	421053244545713.94
1542.50	420390244578350.00
1543.50	419692481060529.81
1544.50	418993460267991.25
1545.50	418293182200734.38
1546.50	417591646858759.06
1547.50	416873585458442.44
1548.50	416132260699397.25
1549.50	415389630535183.88
1550.50	414645694965802.06
1551.50	413900453991251.94
1552.50	413143603172589.38
1553.50	412338460993360.75
1554.50	411531939660966.44
1555.50	410724039175406.38
1556.50	409914759536680.44
1557.50	409104100744788.75
1558.50	408317638958921.19
1559.50	407530897198475.56
1560.50	406742810473933.81
1561.50	405953378785295.81
1562.50	405162602132561.69
1563.50	404441751923879.56
1564.50	403743420251047.25
1565.50	403043865172857.81
1566.50	402343086689311.12
1567.50	401641084800407.19
1568.50	401013652357226.06
1569.50	400447145021201.50
1570.50	399879589995705.88
1571.50	399310987280739.38
1572.50	398741336876301.88
1573.50	398209989747663.62
1574.50	397747646677919.06
1575.50	397284394855134.19
1576.50	396820234279309.12
1577.50	396355164950443.69
1578.50	395908256157534.31
1579.50	395547389012313.50
1580.50	395185747343376.88
1581.50	394823331150724.56
1582.50	394460140434356.69
1583.50	394096653415928.38
1584.50	393779766319948.19
1585.50	393462165100840.38
1586.50	393143849758604.75
1587.50	392824820293241.50
1588.50	392505076704750.44
1589.50	392239277267983.94
1590.50	391982484128488.25
1591.50	391725057776657.94
1592.50	391466998212493.00
1593.50	391208305435993.38
1594.50	390960690707048.56
1595.50	390717479714485.50
1596.50	390473656494688.25
1597.50	390229221047656.56
1598.50	389984173373390.69
1599.50	389651978770037.12
1600.50	389248218353028.12
1601.50	388887555087474.88
1602.50	388619496436484.81
1603.50	388350800174608.50
1604.50	388081466301846.00
1605.50	387811494818197.50
1606.50	387540885723662.69
1607.50	387269639018241.62
1608.50	386997754701934.56
1609.50	386725232774741.25
1610.50	386452073236661.81
1611.50	386178276087696.19
1612.50	385903841327844.44
1613.50	385628768957106.50
1614.50	385353058975482.38
1615.50	385076711382972.00
1616.50	384799726179575.62
1617.50	384419281037248.25
1618.50	383980197829785.88
1619.50	383540278359335.19
1620.50	383099522625896.19
1621.50	382657930629468.94
1622.50	382215502370053.50
1623.50	381772237847649.69
1624.50	381328137062257.69
1625.50	380883200013877.50
1626.50	380437426702508.94
1627.50	379990817128152.12
1628.50	379543371290807.12
1629.50	379095089190473.81
1630.50	378645970827152.19
1631.50	378196016200842.44
1632.50	377753892655327.25
1633.50	377410678975145.62
1634.50	377066761763121.00
1635.50	376722141019253.19
1636.50	376376816743542.50
1637.50	376030788935988.69
1638.50	375684057596591.81
1639.50	375336622725352.00
1640.50	374988484322269.00
1641.50	374639642387343.12
1642.50	374290096920574.12
1643.50	373939847921962.00
1644.50	373588895391507.00
1645.50	373237239329208.88
1646.50	372884879735067.69
1647.50	372531816609083.44
1648.50	372147800898886.44
1649.50	371742011678741.44
1650.50	371335456725260.94
1651.50	370928136038444.75
1652.50	370520049618292.94
1653.50	370111197464805.44
1654.50	369701579577982.19
1655.50	369291195957823.50
1656.50	368880046604329.06
1657.50	368468131517498.88
1658.50	368055450697333.19
1659.50	367642004143831.69
1660.50	367227791856994.56
1661.50	366812813836821.81
1662.50	366397070083313.50
1663.50	365966999986062.31
1664.50	365478302075808.00
1665.50	364988752623220.31
1666.50	364498351628299.44
1667.50	364007099091045.31
1668.50	363514995011458.06
1669.50	363022039389537.50
1670.50	362528232225283.75
1671.50	362033573518696.88
1672.50	361538063269776.62
1673.50	361041701478523.31
1674.50	360544488144936.69
1675.50	360046423269016.81
1676.50	359547506850763.88
1677.50	359047738890177.62
1678.50	358547119387258.19
1679.50	358094750519433.56
1680.50	357647661003558.94
1681.50	357199785644649.62
1682.50	356751124442705.44
1683.50	356301677397726.56
1684.50	355851444509712.88
1685.50	355400425778664.50
1686.50	354948621204581.25
1687.50	354496030787463.31
1688.50	354042654527310.56
1689.50	353588492424123.12
1690.50	353133544477900.88
1691.50	352677810688643.81
1692.50	352221291056352.06
1693.50	351763985581025.56
1694.50	351257760511100.69
1695.50	350728028241719.62
1696.50	350197426582618.81
1697.50	349665955533798.31
1698.50	349133615095258.25
1699.50	348600405266998.50
1700.50	348066326049019.06
1701.50	347531377441320.06
1702.50	346995559443901.25
1703.50	346458872056762.94
1704.50	345921315279904.94
1705.50	345382889113327.25
1706.50	344843593557029.94
1707.50	344303428611013.00
1708.50	343762394275276.38
1709.50	343203381176777.94
1710.50	342630564050650.69
1711.50	342056842417583.50
1712.50	341482216277576.62
1713.50	340906685630629.88
1714.50	340330250476743.31
1715.50	339752910815917.00
1716.50	339174666648150.81
1717.50	338595517973444.75
1718.50	338015464791798.94
1719.50	337434507103213.25
1720.50	336852644907687.81
1721.50	336269878205222.62
1722.50	335686206995817.56
1723.50	335101631279472.69
1724.50	334608868070106.38
1725.50	334191211247179.25
1726.50	333772845424866.81
1727.50	333353770603169.25
1728.50	332933986782086.44
1729.50	332513493961618.38
1730.50	332092292141765.12
1731.50	331670381322526.56
1732.50	331247761503902.88
1733.50	330824432685893.81
1734.50	330400394868499.69
1735.50	329975648051720.31
1736.50	329550192235555.62
1737.50	329124027420005.69
1738.50	328697153605070.69
1739.50	328302239668430.44
1740.50	327925041101422.81
1741.50	327547192224448.19
1742.50	327168693037506.25
1743.50	326789543540597.25
1744.50	326409743733721.12
1745.50	326029293616877.81
1746.50	325648193190067.38
1747.50	325266442453289.81
1748.50	324884041406544.94
1749.50	324500990049833.12
1750.50	324117288383154.06
1751.50	323732936406507.94
1752.50	323347934119894.56
1753.50	322962281523314.06
1754.50	322486276088094.31
1755.50	321988464762004.38
1756.50	321489876886149.50
1757.50	320990512460529.88
1758.50	320490371485145.25
1759.50	319989453959995.75
1760.50	319487759885081.50
1761.50	318985289260402.38
1762.50	318482042085958.25
1763.50	317978018361749.31
1764.50	317473218087775.44
1765.50	316967641264036.75
1766.50	316461287890533.19
1767.50	315954157967264.62
1768.50	315446609380270.44
1769.50	314943042108498.75
1770.50	314438704068876.38
1771.50	313933595261403.50
1772.50	313427715686080.06
1773.50	312921065342905.88
1774.50	312413644231881.19
1775.50	311905452353005.94
1776.50	311396489706279.94
1777.50	310886756291703.44
1778.50	310376252109276.44
1779.50	309864977158998.62
1780.50	309352931440870.38
1781.50	308840114954891.50
1782.50	308326527701062.00
1783.50	307824668553393.69
1784.50	307338630218599.69
1785.50	306851853711580.38
1786.50	306364339032335.69
1787.50	305876086180865.75
1788.50	305387095157170.56
1789.50	304897365961250.06
1790.50	304406898593104.31
1791.50	303915693052733.25
1792.50	303423749340136.75
1793.50	302931067455315.06
1794.50	302437647398268.12
1795.50	301943489168995.94
1796.50	301448592767498.38
1797.50	300952958193775.50
1798.50	300497171124930.38
1799.50	300046228504418.31
1800.50	299594598998962.19
1801.50	299142282608562.00
1802.50	298689279333217.69
1803.50	298235589172929.31
1804.50	297781212127696.88
1805.50	297326148197520.19
1806.50	296870397382399.50
1807.50	296413959682334.69
1808.50	295956835097325.81
1809.50	295499023627372.88
1810.50	295040525272475.75
1811.50	294581340032634.62
1812.50	294176831842302.19
1813.50	293848194997410.44
1814.50	293519016722903.38
1815.50	293189297018780.56
1816.50	292859035885042.44
1817.50	292528233321688.88
1818.50	292196889328719.69
1819.50	291865003906135.12
1820.50	291532577053934.94
1821.50	291199608772119.50
1822.50	290866099060688.44
1823.50	290532047919641.88
1824.50	290197455348979.88
1825.50	289862321348702.38
1826.50	289526315162936.31
1827.50	289184582506334.25
1828.50	288842302383874.75
1829.50	288499474795558.00
1830.50	288156099741383.88
1831.50	287812177221352.44
1832.50	287467707235463.56
1833.50	287122689783717.44
1834.50	286777124866113.88
1835.50	286431012482653.06
1836.50	286084352633334.88
1837.50	285737145318159.31
1838.50	285389390537126.38
1839.50	285041088290236.12
1840.50	284692238577488.44
1841.50	284224478784185.81
1842.50	283722640518706.62
1843.50	283220089979396.25
1844.50	282716827166254.69
1845.50	282212852079281.88
1846.50	281708164718477.94
1847.50	281202765083842.75
1848.50	280696653175376.44
1849.50	280189828993078.84
1850.50	279682292536950.06
1851.50	279174043806990.16
1852.50	278665082803198.94
1853.50	278155409525576.59
1854.50	277645023974123.09
1855.50	277155112479055.72
1856.50	276678643378634.53
1857.50	276201500064797.38
1858.50	275723682537544.41
1859.50	275245190796875.66
1860.50	274766024842791.09
1861.50	274286184675290.75
1862.50	273805670294374.53
1863.50	273324481700042.47
1864.50	272842618892294.56
1865.50	272360081871130.91
1866.50	271876870636551.41
1867.50	271392985188556.09
1868.50	270908425527144.88
1869.50	270578161007836.97
1870.50	270402440311063.72
1871.50	270226376974783.22
1872.50	270049970998995.47
1873.50	269873222383700.41
1874.50	269696131128898.19
1875.50	269518697234588.66
1876.50	269340920700771.91
1877.50	269162801527447.78
1878.50	268984339714616.59
1879.50	268805535262278.03
1880.50	268626388170432.28
1881.50	268446898439079.16
1882.50	268267066068218.97
1883.50	268114820064815.06
1884.50	267990204913614.56
1885.50	267865306435902.75
1886.50	267740124631679.56
1887.50	267614659500945.09
1888.50	267488911043699.38
1889.50	267362879259942.25
1890.50	267236564149673.84
1891.50	267109965712894.09
1892.50	266983083949603.16
1893.50	266855918859800.75
1894.50	266728470443487.12
1895.50	266600738700662.19
1896.50	266472723631325.94
1897.50	266202319272413.56
1898.50	265828523255077.53
1899.50	265454185665874.59
1900.50	265079306504804.66
1901.50	264703885771867.91
1902.50	264327923467064.12
1903.50	263951419590393.41
1904.50	263574374141855.75
1905.50	263196787121451.25
1906.50	262818658529179.72
1907.50	262439988365041.25
1908.50	262060776629035.91
1909.50	261681023321163.66
1910.50	261300728441424.44
1911.50	260789852620993.41
1912.50	260234930035724.78
1913.50	259679284465222.47
1914.50	259122915909486.81
1915.50	258565824368517.69
1916.50	258008009842314.97
1917.50	257449472330878.75
1918.50	256890211834209.00
1919.50	256330228352305.81
1920.50	255769521885169.12
1921.50	255208092432798.84
1922.50	254645939995195.16
1923.50	254083064572357.97
1924.50	253523356577787.47
1925.50	253153658956971.50
1926.50	252783440502831.59
1927.50	252412701215367.78
1928.50	252041441094580.06
1929.50	251669660140468.47
1930.50	251297358353032.94
1931.50	250924535732273.50
1932.50	250551192278190.19
1933.50	250177327990783.00
1934.50	249802942870051.88
1935.50	249428036915996.78
1936.50	249052610128617.84
1937.50	248676662507915.03
1938.50	248372074623045.12
1939.50	248189494442332.12
1940.50	248006593863485.84
1941.50	247823372886506.19
1942.50	247639831511393.44
1943.50	247455969738147.34
1944.50	247271787566768.03
1945.50	247087284997255.47
1946.50	246902462029609.62
1947.50	246717318663830.47
1948.50	246531854899918.16
1949.50	246346070737872.56
1950.50	246159966177693.62
1951.50	245973541219381.56
1952.50	245682510108618.06
1953.50	245363316049330.25
1954.50	245043666373180.50
1955.50	244723561080168.66
1956.50	244403000170294.78
1957.50	244081983643559.00
1958.50	243760511499961.06
1959.50	243438583739501.19
1960.50	243116200362179.34
1961.50	242793361367995.38
1962.50	242470066756949.47
1963.50	242146316529041.56
1964.50	241822110684271.56
1965.50	241537393974305.31
1966.50	241341216814281.59
1967.50	241144715153180.84
1968.50	240947888991002.97
1969.50	240750738327748.00
1970.50	240553263163415.94
1971.50	240355463498006.78
1972.50	240157339331520.62
1973.50	239958890663957.25
1974.50	239760117495316.84
1975.50	239561019825599.34
1976.50	239361597654804.69
1977.50	239161850982933.06
1978.50	238961779809984.25
1979.50	238705511452009.59
1980.50	238443333480258.62
1981.50	238180768973024.09
1982.50	237917817930306.00
1983.50	237654480352104.44
1984.50	237390756238419.25
1985.50	237126645589250.56
1986.50	236862148404598.28
1987.50	236597264684462.50
1988.50	236331994428843.09
1989.50	236066337637740.25
1990.50	235800294311153.81
1991.50	235533864449083.81
1992.50	235275950760197.91
1993.50	235024109496610.88
1994.50	234771897104815.28
1995.50	234519313584811.16
1996.50	234266358936598.44
1997.50	234013033160177.12
1998.50	233759336255547.28
1999.50	233505268222708.88
2000.50	233250829061661.91
2001.50	232996018772406.44
2002.50	232740837354942.28
2003.50	232485284809269.59
2004.50	232229361135388.41
2005.50	231990158994868.19
2006.50	231782362114498.16
2007.50	231574242808164.22
2008.50	231365801075866.56
2009.50	231157036917605.00
2010.50	230947950333379.56
2011.50	230738541323190.44
2012.50	230528809887037.41
2013.50	230318756024920.56
2014.50	230108379736839.91
2015.50	229897681022795.44
2016.50	229686659882787.09
2017.50	229475316316815.00
2018.50	229245190437435.25
2019.50	228935987438433.34
2020.50	228626365746633.47
2021.50	228316325362035.66
2022.50	228005866284639.84
2023.50	227694988514446.19
2024.50	227383692051454.53
2025.50	227071976895664.94
2026.50	226759843047077.41
2027.50	226447290505691.97
2028.50	226134319271508.56
2029.50	225820929344527.22
2030.50	225507120724747.91
2031.50	225208541306112.41
2032.50	225024366308137.28
2033.50	224839900994539.84
2034.50	224655145365320.16
2035.50	224470099420478.22
2036.50	224284763160013.91
2037.50	224099136583927.31
2038.50	223913219692218.50
2039.50	223727012484887.41
2040.50	223540514961934.06
2041.50	223353727123358.41
2042.50	223166648969160.41
2043.50	222979280499340.19
2044.50	222770413405925.44
2045.50	222405631587186.06
2046.50	222040386563707.50
2047.50	221674678335489.72
2048.50	221308506902532.69
2049.50	220941872264836.59
2050.50	220574774422401.19
2051.50	220207213375226.62
2052.50	219839189123312.91
2053.50	219470701666659.94
2054.50	219101751005267.78
2055.50	218732337139136.44
2056.50	218362460068265.88
2057.50	218002152257131.56
2058.50	217681540355435.12
2059.50	217360514009458.59
2060.50	217039073219202.12
2061.50	216717217984665.62
2062.50	216394948305849.09
2063.50	216072264182752.59
2064.50	215749165615376.03
2065.50	215425652603719.34
2066.50	215101725147782.78
2067.50	214777383247566.12
2068.50	214452626903069.50
2069.50	214127456114292.84
2070.50	213828714682680.34
2071.50	213575313825185.00
2072.50	213321568603887.56
2073.50	213067479018787.94
2074.50	212813045069886.19
2075.50	212558266757182.31
2076.50	212303144080676.19
2077.50	212047677040368.00
2078.50	211791865636257.66
2079.50	211535709868345.12
2080.50	211279209736630.47
2081.50	211022365241113.66
2082.50	210765176381794.66
2083.50	210432768684991.66
2084.50	210052051209467.56
2085.50	209670871544330.06
2086.50	209289229689579.31
2087.50	208907125645215.06
2088.50	208524559411237.56
2089.50	208141530987646.75
2090.50	207758040374442.50
2091.50	207374087571624.91
2092.50	206989672579194.00
2093.50	206604795397149.66
2094.50	206219456025492.00
2095.50	205833654464221.03
2096.50	205641972927334.31
2097.50	205466943089811.97
2098.50	205291652829818.28
2099.50	205116102147353.03
2100.50	204940291042416.44
2101.50	204764219515008.41
2102.50	204587887565128.91
2103.50	204411295192778.03
2104.50	204234442397955.66
2105.50	204057329180661.81
2106.50	203879955540896.66
2107.50	203702321478659.97
2108.50	203501908697904.31
2109.50	203251068995412.22
2110.50	202999899968703.62
2111.50	202748401617778.62
2112.50	202496573942637.25
2113.50	202244416943279.34
2114.50	201991930619705.06
2115.50	201739114971914.31
2116.50	201485969999907.06
2117.50	201232495703683.50
2118.50	200978692083243.47
2119.50	200724559138586.97
2120.50	200470096869714.00
2121.50	200335815330872.91
2122.50	200237331553353.47
2123.50	200138665994925.62
2124.50	200039818655589.38
2125.50	199940789535344.59
2126.50	199841578634191.44
2127.50	199742185952129.72
2128.50	199642611489159.69
2129.50	199542855245281.22
2130.50	199442917220494.22
2131.50	199342797414798.84
2132.50	199242495828195.06
2133.50	199045194000183.81
2134.50	198621604002965.56
2135.50	198197529690785.28
2136.50	197772971063642.91
2137.50	197347928121538.56
2138.50	196922400864472.16
2139.50	196496389292443.69
2140.50	196069893405453.28
2141.50	195642913203500.84
2142.50	195215448686586.31
2143.50	194787499854709.81
2144.50	194359066707871.22
2145.50	193930149246070.66
2146.50	193617858916297.41
2147.50	193316781236849.62
2148.50	193015339152896.59
2149.50	192713532664438.41
2150.50	192411361771474.94
2151.50	192108826474006.38
2152.50	191805926772032.53
2153.50	191502662665553.53
2154.50	191199034154569.34
2155.50	190895041239079.94
2156.50	190590683919085.31
2157.50	190285962194585.56
2158.50	190104322715378.59
2159.50	190008257916439.31
2160.50	189912022580597.22
2161.50	189815616707852.22
2162.50	189719040298204.41
2163.50	189622293351653.75
2164.50	189525375868200.22
2165.50	189428287847843.84
2166.50	189331029290584.56
2167.50	189233600196422.50
2168.50	189136000565357.53
2169.50	189038230397389.69
2170.50	188908973147132.03
2171.50	188721330409523.22
2172.50	188533434687792.91
2173.50	188345285981941.12
2174.50	188156884291968.00
2175.50	187968229617873.41
2176.50	187779321959657.38
2177.50	187590161317319.91
2178.50	187400747690860.97
2179.50	187211081080280.62
2180.50	187021161485578.88
2181.50	186830988906755.66
2182.50	186634853515993.84
2183.50	186408469577715.88
2184.50	186181799952980.72
2185.50	185954844641788.44
2186.50	185727603644139.00
2187.50	185500076960032.38
2188.50	185272264589468.56
2189.50	185044166532447.59
2190.50	184815782788969.50
2191.50	184587113359034.28
2192.50	184358158242641.91
2193.50	184128917439792.31
2194.50	183908357114645.84
2195.50	183828053189688.59
2196.50	183747599769724.88
2197.50	183666996854754.81
2198.50	183586244444778.34
2199.50	183505342539795.44
2200.50	183424291139806.16
2201.50	183343090244810.47
2202.50	183261739854808.38
2203.50	183180239969799.81
2204.50	183098590589784.94
2205.50	183016791714763.59
2206.50	182929351804974.34
2207.50	182572550023006.44
