# AU: 0.72333199
# Source data: solarmax_20150604_and_20020322_SORCE_and_TIMED.dat
# File creation date: July 30, 2024

# wavelength (nm)	photon flux (phot/s/cm^2/nm)
2192.50	184493885673927.16
2193.50	184182601466414.03
2194.50	183875091137074.78
2195.50	183632026232578.19
2196.50	183388663579082.25
2197.50	183145003176586.97
2198.50	182901045025092.41
2199.50	182656789124598.47
2200.50	182412235475105.16
2201.50	182167384076612.56
2202.50	181922234929120.56
2203.50	181676788032629.31
2204.50	181431043387138.69
2205.50	181185000992648.69
2206.50	180939521177700.88
2207.50	180735919597516.56
2208.50	180532059258976.06
2209.50	180327940162079.44
2210.50	180123562306826.56
2211.50	179918925693217.56
2212.50	179714030321252.41
2213.50	179508876190931.03
2214.50	179303463302253.50
2215.50	179097791655219.84
2216.50	178891861249830.00
2217.50	178685672086083.94
2218.50	178476062987825.69
2219.50	178206102861010.22
2220.50	177935826979198.44
2221.50	177665235342390.34
2222.50	177394327950585.78
2223.50	177123104803784.94
2224.50	176851565901987.75
2225.50	176579711245194.19
2226.50	176307540833404.28
2227.50	176035054666618.00
2228.50	175762252744835.41
2229.50	175489135068056.41
2230.50	175238572736266.28
2231.50	175128272044613.91
2232.50	175017802080816.53
2233.50	174907162844874.03
2234.50	174796354336786.47
2235.50	174685376556553.91
2236.50	174574229504176.19
2237.50	174462913179653.44
2238.50	174351427582985.62
2239.50	174239772714172.75
2240.50	174127948573214.78
2241.50	174015955160111.75
2242.50	173894672685974.34
2243.50	173751923809503.06
2244.50	173608978548916.78
2245.50	173465836904215.44
2246.50	173322498875399.16
2247.50	173178964462467.88
2248.50	173035233665421.53
2249.50	172891306484260.22
2250.50	172747182918983.84
2251.50	172602862969592.41
2252.50	172458346636086.06
2253.50	172313633918464.69
2254.50	172094412262363.84
2255.50	171808999255685.94
2256.50	171523265480447.00
2257.50	171237210936647.16
2258.50	170950835624286.28
2259.50	170664139543364.38
2260.50	170377122693881.59
2261.50	170089785075837.78
2262.50	169802126689232.97
2263.50	169514147534067.16
2264.50	169225847610340.38
2265.50	168937226918052.62
2266.50	168712956260443.31
2267.50	168502624194336.91
2268.50	168292040953168.84
2269.50	168081206536939.31
2270.50	167870120945648.19
2271.50	167658784179295.50
2272.50	167447196237881.28
2273.50	167235357121405.44
2274.50	167023266829868.03
2275.50	166810925363269.09
2276.50	166598332721608.56
2277.50	166380240041061.31
2278.50	166136253518232.47
2279.50	165891988706691.38
2280.50	165647445606438.28
2281.50	165402624217473.03
2282.50	165157524539795.66
2283.50	164912146573406.22
2284.50	164666490318304.66
2285.50	164420555774490.91
2286.50	164174342941965.12
2287.50	163927851820727.22
2288.50	163681082410777.22
2289.50	163533107880717.31
2290.50	163453819134730.94
2291.50	163374398787627.69
2292.50	163294846839407.69
2293.50	163215163290070.97
2294.50	163135348139617.38
2295.50	163055401388047.09
2296.50	162975323035359.91
2297.50	162895113081556.00
2298.50	162814771526635.34
2299.50	162734298370597.78
2300.50	162636617513359.56
2301.50	162311823405715.50
2302.50	161986685617591.91
2303.50	161661204148988.97
2304.50	161335378999906.53
2305.50	161009210170344.66
2306.50	160682697660303.31
2307.50	160355841469782.50
2308.50	160028641598782.22
2309.50	159701098047302.47
2310.50	159373210815343.34
2311.50	159044979902904.69
2312.50	158755504080000.03
2313.50	158490726775801.09
2314.50	158225661225798.81
2315.50	157960307429993.28
2316.50	157694665388384.34
2317.50	157428735100972.16
2318.50	157162516567756.62
2319.50	156896009788737.75
2320.50	156629214763915.56
2321.50	156362131493290.09
2322.50	156094759976861.25
2323.50	155869970280613.97
2324.50	155796988526068.22
2325.50	155723886258825.47
2326.50	155650663478885.84
2327.50	155577320186249.19
2328.50	155503856380915.53
2329.50	155430272062884.94
2330.50	155356567232157.34
2331.50	155282741888732.75
2332.50	155208796032611.22
2333.50	155134729663792.69
2334.50	155060542782277.19
2335.50	155142698224692.25
2336.50	155248256655812.69
2337.50	155353848581807.19
2338.50	155459474002675.59
2339.50	155565132918417.97
2340.50	155670825329034.28
2341.50	155776551234524.53
2342.50	155882310634888.75
2343.50	155988103530126.94
2344.50	156093929920239.09
2345.50	156199789805225.19
2346.50	155917060801209.28
2347.50	155374842055104.28
2348.50	154832104744232.81
2349.50	154288848868594.91
2350.50	153745074428190.50
2351.50	153200781423019.62
2352.50	152655969853082.28
2353.50	152110639718378.47
2354.50	151564791018908.16
2355.50	151018423754671.47
2356.50	150471537925668.22
2357.50	150040594219818.69
2358.50	149791464476746.66
2359.50	149542069502650.22
2360.50	149292409297529.50
2361.50	149042483861384.38
2362.50	148792293194214.91
2363.50	148541837296021.06
2364.50	148291116166802.88
2365.50	148040129806560.28
2366.50	147788878215293.41
2367.50	147537361393002.09
2368.50	147356283729503.25
2369.50	147425785577979.97
2370.50	147495293576973.38
2371.50	147564807726483.59
2372.50	147634328026510.56
2373.50	147703854477054.31
2374.50	147773387078114.81
2375.50	147842925829692.06
2376.50	147912470731786.12
2377.50	147982021784396.88
2378.50	148051578987524.47
2379.50	148087255206720.56
2380.50	147896030656276.03
2381.50	147704593159676.69
2382.50	147512942716922.56
2383.50	147321079328013.62
2384.50	147129002992949.94
2385.50	146936713711731.38
2386.50	146744211484358.12
2387.50	146551496310829.97
2388.50	146358568191147.06
2389.50	146165427125309.44
2390.50	144280748383969.34
2391.50	144096129391620.62
2392.50	143911745059635.62
2393.50	143727595150547.56
2394.50	143543679426986.91
2395.50	143359997651681.22
2396.50	143176549587456.28
2397.50	142993334997235.62
2398.50	142810353644041.94
2399.50	142627605290996.53
