# λ (nm)	photon flux (γ/s/cm^2/nm)
668.5	219931322212046.6
669.5	219978192198699.78
670.5	220024219400385.25
671.5	219882914114966.94
672.5	219736399022364.53
673.5	219575860746889.53
674.5	219401738489373.44
675.5	219226200904070.78
676.5	219051372065938.9
677.5	218875066899660.25
678.5	218684793656229.5
679.5	218481459423140.47
680.5	218276578051015.28
681.5	218063394948388.12
682.5	217848644884005.78
683.5	217633067258463.47
684.5	217416867266858.72
685.5	217199105230706.97
686.5	216957250478877.0
687.5	216710396487164.53
688.5	216458394900203.56
689.5	216195241561642.4
690.5	215930412966760.62
691.5	215666871966498.0
692.5	215403261967665.97
693.5	215138128350981.53
694.5	214885059857127.34
695.5	214630369219863.6
696.5	214379107388067.53
697.5	214136056776997.06
698.5	213891426680756.8
699.5	213653100119380.72
700.5	213417467383139.78
701.5	213180289837134.72
702.5	212953625009670.16
703.5	212726220424948.28
704.5	212493026672929.72
705.5	212241164666375.0
706.5	211987733603911.9
707.5	211733378692525.5
708.5	211478313032381.16
709.5	211221682557971.94
710.5	210960631390279.22
711.5	210696467423878.75
712.5	210430726275415.97
713.5	210162496297501.56
714.5	209892499597441.94
715.5	209620922636496.3
716.5	209360011494628.66
717.5	209097678145350.5
718.5	208839189774200.7
719.5	208615297181046.34
720.5	208389974281943.38
721.5	208166330147656.62
722.5	207951123362254.28
723.5	207734522180706.53
724.5	207516413474511.66
725.5	207296669329998.75
726.5	207075529813421.7
727.5	206861354438699.84
728.5	206659464628367.4
729.5	206456239923553.97
730.5	206262824304598.88
731.5	206084162713947.44
732.5	205904240644803.7
733.5	205718579180925.16
734.5	205525451423648.25
735.5	205331034110615.78
736.5	205138973934971.56
737.5	204951111573126.03
738.5	204761984412436.9
739.5	204589477184170.3
740.5	204449012942585.03
741.5	204307422101567.16
742.5	204173696764757.94
743.5	204062022743375.7
744.5	203949308626684.3
745.5	203835519503074.7
746.5	203720519511059.06
747.5	203604478872795.62
748.5	203486288026868.34
749.5	203340388518831.8
750.5	203193374245548.3
751.5	203045245207017.9
752.5	202908503723083.78
753.5	202772227986664.75
754.5	202634874820680.88
755.5	202477878888311.34
756.5	202311789274768.62
757.5	202144552021443.4
758.5	201966679453734.0
759.5	201777746283655.75
760.5	201587614418814.72
761.5	201395452698809.44
762.5	201199454636800.97
763.5	201002248784380.88
764.5	200803835141549.06
765.5	200624568410180.72
766.5	200444777417784.88
767.5	200263833459872.88
768.5	200102235492326.5
769.5	199949647545819.97
770.5	199795986257626.88
771.5	199642054233830.12
772.5	199488543435159.84
773.5	199333965239482.78
774.5	199178319646799.0
775.5	199011693801528.06
776.5	198843874735210.25
777.5	198674962448583.6
778.5	198504466560470.22
779.5	198332548851515.66
780.5	198159535822568.25
781.5	197984030420618.78
782.5	197801462644740.66
783.5	197617780731440.2
784.5	197432984680717.34
785.5	197222091234937.9
786.5	197001230964387.8
787.5	196779170595475.94
788.5	196551339802079.7
789.5	196309924838915.75
790.5	196067266842364.6
791.5	195823365812426.1
792.5	195601362618395.34
793.5	195385095720387.66
794.5	195167661632720.12
795.5	194953389467510.38
796.5	194752472329998.4
797.5	194550435324578.0
798.5	194347278451249.2
799.5	194125114938938.62
800.5	193892965892391.25
801.5	193659630194512.7
802.5	193426864524257.12
803.5	193213143562252.22
804.5	192998290674117.22
805.5	192782305859852.1
806.5	192579344381437.25
807.5	192392608407388.56
808.5	192204818513750.94
809.5	192015974700524.3
810.5	191811968529127.25
811.5	191603342162565.22
812.5	191393618358713.47
813.5	191181107905439.25
814.5	190953811799556.72
815.5	190725380502299.84
816.5	190495814013668.53
817.5	190277517992711.38
818.5	190076748381865.75
819.5	189874919455236.3
820.5	189672031212823.0
821.5	189488451448144.16
822.5	189314842578254.34
823.5	189140250680023.06
824.5	188964675753450.3
825.5	188765311607659.8
826.5	188561795476825.16
827.5	188357233528730.88
828.5	188146362592306.44
829.5	187864423746740.28
830.5	187581257579609.9
831.5	187296864090915.34
832.5	187005007052337.78
833.5	186692135932534.28
834.5	186377975066458.6
835.5	186062524454110.84
836.5	185756464169407.78
837.5	185467346403679.0
838.5	185177007905580.38
839.5	184885448675111.9
840.5	184566009608013.84
841.5	184215188210808.06
842.5	183863011110385.53
843.5	183509478306746.3
844.5	183135961708871.03
845.5	182745158127428.1
846.5	182352917145989.66
847.5	181959238764555.62
848.5	181609658141635.88
849.5	181291760046358.78
850.5	180972609604460.28
851.5	180652206815940.38
852.5	180398333561188.2
853.5	180190524893922.22
854.5	179981733403889.44
855.5	179771959091089.9
856.5	179603381431478.22
857.5	179465776197149.1
858.5	179327360934170.28
859.5	179188135642541.66
860.5	179055539309880.9
861.5	178929305807043.75
862.5	178802296177358.66
863.5	178674510420825.66
864.5	178578979336640.25
865.5	178526584202243.38
866.5	178473590652536.1
867.5	178419998687518.38
868.5	178392382966409.2
869.5	178420766198986.88
870.5	178448742255885.78
871.5	178476311137105.97
872.5	178496885617147.3
873.5	178484839801130.03
874.5	178472297987920.4
875.5	178459260177518.44
876.5	178445726369924.22
877.5	178385764628556.0
878.5	178325202201820.9
879.5	178264039089719.0
880.5	178202275292250.22
881.5	178139844218134.44
882.5	178076794586004.8
883.5	178013144077259.94
884.5	177948892691899.7
885.5	177872771028718.22
886.5	177787158506740.8
887.5	177700899656017.7
888.5	177613994476548.9
889.5	177513153807954.4
890.5	177379064822635.53
891.5	177244226473852.56
892.5	177108638761605.62
893.5	176972301685894.72
894.5	176811490865287.94
895.5	176649877636205.6
896.5	176487461998647.66
897.5	176324243952614.16
898.5	176140840237148.56
899.5	175947033362643.47
900.5	175752359682912.16
901.5	175556819197954.56
902.5	175368577829593.1
903.5	175197683653054.5
904.5	175025981046211.1
905.5	174853470009062.88
906.5	174680150541609.88
907.5	174516852261048.3
908.5	174353585447801.6
909.5	174189535867610.25
910.5	174024703520474.25
911.5	173855399607948.47
912.5	173681756806637.97
913.5	173507315367975.47
914.5	173332075291961.06
915.5	173155070945145.2
916.5	172964422708092.12
917.5	172772945697666.22
918.5	172580639913867.44
919.5	172387505356695.78
920.5	172207549970192.0
921.5	172036541154871.47
922.5	171864755151790.4
923.5	171692191960948.62
924.5	171519831550144.1
925.5	171356615352616.38
926.5	171192645522830.66
927.5	171027922060786.97
928.5	170862444966485.3
929.5	170683307749164.8
930.5	170493237404625.53
931.5	170302363837069.97
932.5	170110687046498.1
933.5	169918207032909.9
934.5	169725604015953.97
935.5	169532199231775.44
936.5	169337992680374.5
937.5	169142984361750.94
938.5	168960144447447.47
939.5	168795214686805.94
940.5	168629550574103.88
941.5	168463152109341.2
942.5	168296019292517.97
943.5	168156504587748.97
944.5	168023411260137.62
945.5	167889658706231.78
946.5	167755246926031.4
947.5	167620866450505.3
948.5	167489745344917.7
949.5	167357974730269.88
950.5	167225554606561.97
951.5	167092484973793.94
952.5	166958765831965.8
953.5	166817852577227.66
954.5	166674207201379.84
955.5	166529894253921.7
956.5	166384913734853.03
957.5	166243959136702.2
958.5	166149852757878.03
959.5	166055187736773.9
960.5	165959964073389.9
961.5	165864181767725.97
962.5	165772252214026.2
963.5	165686680226327.47
964.5	165600573100280.97
965.5	165513930835886.6
966.5	165426753433144.3
967.5	165333287517047.12
968.5	165236437888508.84
969.5	165139035370455.94
970.5	165041079962888.5
971.5	164942571665806.56
972.5	164815852562395.88
973.5	164686116180146.38
974.5	164555765082257.8
975.5	164424799268730.16
976.5	164288666465796.3
977.5	164126086988538.72
978.5	163962830637952.78
979.5	163798897414038.5
980.5	163634287316795.84
981.5	163466419582629.47
982.5	163293071986456.75
983.5	163119032491769.12
984.5	162944301098566.7
985.5	162768877806849.44
986.5	162592105404069.06
987.5	162414032497664.7
988.5	162235265130413.4
989.5	162055803302315.16
990.5	161875647013370.03
991.5	161689407425876.94
992.5	161499924026178.1
993.5	161309730180233.88
994.5	161118825888044.16
995.5	160927211149609.06
996.5	160751613008776.53
997.5	160579523950697.34
998.5	160406766410858.12
999.5	160233340389258.72
1000.5	160059245885899.2
1001.5	159912006476508.88
1002.5	159766878379983.06
1003.5	159621142202471.12
1004.5	159474797943973.16
1005.5	159327845604489.2
1006.5	159202709988047.53
1007.5	159077237588810.44
1008.5	158951202118656.28
1009.5	158824603577585.03
