#Mars-scaled Solar Photon Irradiance from LISIRD...http://lasp.colorado.edu/lisird/whi_ref_spectra/
# using SORCE solstice and SORCE solar spectral irradiance
# interpolated to half-wavelengths by Eryn 22/11/2019
# λ (nm)	photon flux (γ/s/cm^2/nm)
557.5	250484360203218.16
558.5	250271218283728.28
559.5	250318704063475.5
560.5	250488060121973.9
561.5	250718393089203.16
562.5	250971590534272.16
563.5	251290648078210.16
564.5	251660764738766.25
565.5	252200511031886.1
566.5	252761286175496.9
567.5	253345846559553.34
568.5	253871203071462.5
569.5	254364883050693.25
570.5	254798484348222.88
571.5	255321833498048.1
572.5	255883542153043.5
573.5	256414753905871.6
574.5	256881492508229.6
575.5	257265725285232.97
576.5	257546358516486.47
577.5	257793850197588.47
578.5	258006893635049.75
579.5	258062553443229.0
580.5	257932741291478.72
581.5	257673209165575.6
582.5	257373485184212.66
583.5	257051854593778.16
584.5	256716222592303.16
585.5	256358517117039.88
586.5	256017459875990.5
587.5	255684660954111.03
588.5	255490230522440.38
589.5	255345832569928.47
590.5	255416332819240.72
591.5	255524314841546.25
592.5	255691848338638.97
593.5	255855978206240.5
594.5	256017530141274.16
595.5	256206247650398.9
596.5	256400748580378.16
597.5	256535898090092.84
598.5	256640757775754.4
599.5	256601224504330.16
600.5	256524270791496.66
601.5	256372711360732.75
602.5	256196765182070.4
603.5	255993448108056.0
604.5	255704929749995.25
605.5	255358549543768.25
606.5	254884071968405.4
607.5	254357731183178.38
608.5	253877928110352.47
609.5	253406838270374.84
610.5	252979292677679.88
611.5	252554154987706.6
612.5	252121358736950.1
613.5	251686291850870.9
614.5	251317501613190.25
615.5	250955825239863.38
616.5	250823606055260.78
617.5	250701730490638.9
618.5	250767941876902.38
619.5	250828372838743.25
620.5	250814225064517.38
621.5	250797303380236.25
622.5	250744813042728.6
623.5	250691495191903.9
624.5	250699940845379.34
625.5	250707125888093.84
626.5	250737264879969.9
627.5	250767231112589.9
628.5	250671790858282.03
629.5	250559396950625.5
630.5	250417960192363.66
631.5	250267946681928.28
632.5	250152534298450.4
633.5	250051853655502.16
634.5	249957421131447.25
635.5	249867351277466.03
636.5	249731580229403.4
637.5	249535493651060.75
638.5	249335297365511.16
639.5	249127118146162.4
640.5	248918361612516.75
641.5	248720851379211.5
642.5	248521513736537.25
643.5	248079156173505.28
644.5	247604364938415.0
645.5	247054760254310.4
646.5	246468259754356.4
647.5	245910141813595.88
648.5	245389123488936.1
649.5	244877002444579.22
650.5	244411989910497.97
651.5	243944388486632.4
652.5	243551044548918.75
653.5	243162959104697.12
654.5	242893459521855.12
655.5	242696222363291.0
656.5	242616009750771.16
657.5	242811950426582.22
658.5	243007362983379.4
659.5	243356374535015.75
660.5	243710099419475.28
661.5	244042290446098.88
662.5	244360611507140.75
663.5	244667600255444.6
664.5	244936918936383.1
665.5	245205938341787.78
666.5	245437038054805.22
667.5	245660549057751.22
668.5	245814077958378.88
669.5	245870778372327.34
670.5	245926549706363.16
671.5	245755472814142.84
672.5	245578176502007.84
673.5	245393610577825.53
674.5	245201971908688.66
675.5	245008763822863.16
676.5	244816471802514.34
